TUCASEID,TEAGE,TESEX,num_children,year,TUDIARYDAY,TUDIARYDATE,employed,annual_income,child_care_duration,household_task_duration,GESTFIPS,GTMETSTA,race,income_level
20101110101617,40,2,4,2010,4,2010-11-17,1,2159976.0,11.61895003862225,11.61895003862225,42,1,White,3.0
20101110101626,45,1,1,2010,1,2010-11-07,1,3049982.0,0.0,21.213203435596427,13,1,White,3.0
20101110101630,37,2,4,2010,7,2010-11-20,0,0.0,7.280109889280518,16.852299546352718,27,1,White,3.0
20101110101658,33,2,2,2010,7,2010-11-06,1,2080000.0,10.392304845413264,12.24744871391589,5,1,White,5.0
20101110101659,53,1,2,2010,1,2010-11-14,0,0.0,7.810249675906654,1.4142135623730951,4,1,White,3.0
20101110101660,30,1,1,2010,7,2010-11-20,1,1849978.0,3.1622776601683795,12.24744871391589,5,1,White,3.0
20101110101672,40,1,2,2010,1,2010-11-14,1,,0.0,12.24744871391589,6,1,Asian,3.0
20101110101673,32,1,2,2010,2,2010-11-15,1,2249988.0,6.708203932499369,0.0,47,1,White,3.0
20101110101692,34,2,3,2010,7,2010-11-13,0,0.0,16.431676725154983,10.0,13,1,White,3.0
20101110101705,35,1,1,2010,6,2010-11-19,1,3099980.0,0.0,22.02271554554524,45,2,White,3.0
20101110101708,39,1,2,2010,7,2010-11-13,1,565500.0,7.745966692414834,0.0,6,1,Asian,3.0
20101110101717,48,1,1,2010,7,2010-11-27,1,749996.0,0.0,0.0,13,1,White,2.0
20101110101769,38,1,2,2010,3,2010-11-30,1,7499986.0,9.486832980505138,3.872983346207417,25,1,White,3.0
20101110101775,25,2,3,2010,5,2010-11-18,0,0.0,12.24744871391589,21.79449471770337,26,1,Multiracial,1.0
20101110101787,30,1,1,2010,4,2010-11-10,1,1599988.0,10.816653826391969,7.0710678118654755,31,1,White,3.0
20101110101798,38,2,1,2010,1,2010-11-07,1,3874988.0,5.196152422706632,15.748015748023622,42,1,White,3.0
20101110101818,34,2,3,2010,1,2010-11-14,1,1999998.0,5.477225575051661,11.832159566199232,13,1,White,3.0
20101110101838,30,1,2,2010,7,2010-11-20,1,1749982.0,8.366600265340756,5.477225575051661,36,1,Asian,3.0
20101110101842,39,2,1,2010,4,2010-11-17,1,2749994.0,7.416198487095663,3.872983346207417,24,1,Black,5.0
20101110101843,37,2,3,2010,7,2010-11-27,1,2499978.0,0.0,11.40175425099138,34,1,White,3.0
20101110101848,45,2,1,2010,3,2010-11-16,1,520000.0,4.795831523312719,19.974984355438178,48,1,White,2.0
20101110101857,47,1,2,2010,4,2010-11-17,1,2249988.0,9.486832980505138,16.431676725154983,49,1,White,2.0
20101110101858,32,2,1,2010,7,2010-11-13,0,0.0,21.330729007701542,15.165750888103101,29,1,White,3.0
20101110101864,35,1,1,2010,2,2010-11-01,0,0.0,0.0,0.0,55,1,White,2.0
20101110101870,37,1,2,2010,7,2010-11-06,1,5124990.0,11.61895003862225,18.027756377319946,24,1,White,4.0
20101110101880,46,2,2,2010,7,2010-11-13,1,900900.0,6.708203932499369,18.708286933869708,36,1,Black,2.0
20101110101893,40,2,1,2010,2,2010-11-15,1,1539382.0,0.0,3.3166247903554,12,1,White,3.0
20101110101897,44,2,1,2010,5,2010-11-04,1,1999998.0,0.0,0.0,47,2,Black,3.0
20101110101905,37,2,4,2010,3,2010-11-16,1,197600.0,13.416407864998739,18.708286933869708,2,2,White,3.0
20101110101909,44,2,4,2010,7,2010-11-13,1,599976.0,0.0,12.24744871391589,6,1,White,2.0
20101110101914,39,2,1,2010,7,2010-11-20,0,0.0,8.660254037844387,22.737634001804146,33,1,White,4.0
20101110101920,47,2,3,2010,6,2010-11-19,1,609180.0,0.0,14.832396974191326,39,1,White,3.0
20101110101940,34,1,10,2010,2,2010-11-01,1,741000.0,13.038404810405298,11.832159566199232,6,1,Asian,2.0
20101110101946,50,2,1,2010,7,2010-11-13,1,2199990.0,0.0,25.98076211353316,20,2,White,2.0
20101110101960,36,2,3,2010,3,2010-11-09,0,0.0,22.045407685048602,15.874507866387544,39,1,Black,3.0
20101110101964,36,2,2,2010,5,2010-11-11,1,,8.660254037844387,3.872983346207417,40,1,White,3.0
20101110101975,41,1,4,2010,1,2010-11-14,1,5949996.0,16.881943016134134,12.24744871391589,53,1,White,4.0
20101110101990,50,1,1,2010,6,2010-11-19,1,2392000.0,0.0,3.1622776601683795,51,1,White,3.0
20101110101994,40,1,1,2010,7,2010-11-20,1,3449992.0,9.219544457292887,11.40175425099138,51,1,White,4.0
20101110102014,23,2,1,2010,3,2010-11-02,0,0.0,7.416198487095663,12.884098726725126,6,1,White,2.0
20101110102015,43,2,2,2010,6,2010-11-26,0,0.0,10.099504938362077,11.704699910719626,48,1,Black,5.0
20101110102034,62,1,1,2010,1,2010-11-07,0,0.0,0.0,0.0,36,2,White,2.0
20101110102059,48,1,1,2010,1,2010-11-14,1,3122600.0,15.652475842498529,13.96424004376894,23,1,White,5.0
20101110102070,29,2,1,2010,7,2010-11-06,1,2031250.0,17.029386365926403,17.320508075688775,18,1,White,3.0
20101110102071,29,2,2,2010,3,2010-11-09,1,1250080.0,9.327379053088816,11.40175425099138,47,1,White,2.0
20101110102072,47,1,2,2010,7,2010-11-06,1,4799990.0,9.486832980505138,0.0,39,2,White,4.0
20101110102079,47,2,2,2010,5,2010-11-04,1,,5.0,20.493901531919196,47,2,White,3.0
20101110102096,36,2,2,2010,5,2010-11-25,0,0.0,8.94427190999916,0.0,25,1,White,3.0
20101110102113,38,2,1,2010,2,2010-11-08,0,0.0,13.601470508735444,18.027756377319946,34,1,White,1.0
20101110102125,36,1,1,2010,2,2010-11-29,1,156000.0,11.180339887498949,0.0,42,1,White,3.0
20101110102136,51,1,1,2010,7,2010-11-20,1,2215200.0,0.0,17.029386365926403,6,1,White,4.0
20101110102144,42,1,3,2010,6,2010-11-05,1,7499986.0,5.0,4.47213595499958,6,1,White,5.0
20101110102145,37,1,3,2010,2,2010-11-15,1,1499992.0,8.94427190999916,0.0,48,1,White,2.0
20101110102151,26,2,1,2010,3,2010-11-02,0,0.0,9.643650760992955,12.922847983320086,6,1,White,3.0
20101110102155,23,2,2,2010,3,2010-11-16,1,728000.0,0.0,7.745966692414834,26,1,Black,2.0
20101110102158,46,1,1,2010,7,2010-11-27,1,1300000.0,0.0,0.0,36,1,Black,2.0
20101110102176,41,2,2,2010,5,2010-11-11,1,2433600.0,2.23606797749979,5.0,29,1,White,3.0
20101110102182,44,1,1,2010,1,2010-11-14,1,936000.0,0.0,15.491933384829668,48,1,White,2.0
20101110102193,27,2,1,2010,1,2010-11-21,1,1249976.0,13.2664991614216,16.55294535724685,48,1,White,3.0
20101110102195,35,2,1,2010,1,2010-11-07,0,0.0,12.041594578792296,14.142135623730951,5,1,Asian,3.0
20101110102198,33,1,3,2010,1,2010-11-14,1,1404000.0,1.4142135623730951,7.0710678118654755,27,2,White,3.0
20101110102201,30,2,2,2010,3,2010-11-09,1,286624.0,10.723805294763608,17.175564037317667,41,1,White,1.0
20101110102206,51,2,2,2010,7,2010-11-06,1,3714282.0,7.810249675906654,20.591260281974,36,2,White,3.0
20101110102208,33,2,1,2010,4,2010-11-03,1,1199978.0,8.774964387392123,2.23606797749979,6,1,White,3.0
20101110102234,52,1,2,2010,2,2010-11-15,1,5686200.0,3.872983346207417,3.872983346207417,42,1,White,5.0
20101110102237,29,2,1,2010,1,2010-11-14,0,0.0,0.0,0.0,42,1,White,2.0
20101110102238,34,2,4,2010,1,2010-11-21,0,0.0,13.416407864998739,13.152946437965905,4,2,White,1.0
20101110102240,40,2,2,2010,3,2010-11-16,0,0.0,11.489125293076057,15.968719422671311,21,1,White,3.0
20101110102242,32,1,2,2010,7,2010-11-13,1,1284400.0,0.0,8.94427190999916,17,1,White,2.0
20101110102257,39,2,2,2010,6,2010-11-26,0,0.0,8.94427190999916,6.708203932499369,9,1,White,4.0
20101110102269,47,1,2,2010,6,2010-11-12,1,7499986.0,9.746794344808963,10.954451150103322,51,1,White,5.0
20101110102274,45,2,3,2010,5,2010-11-18,0,0.0,10.344080432788601,13.601470508735444,47,1,White,3.0
20101110102288,45,1,2,2010,1,2010-11-07,1,3250000.0,0.0,8.660254037844387,27,1,White,3.0
20101110102300,36,2,1,2010,6,2010-11-12,1,3399994.0,3.872983346207417,0.0,17,1,White,5.0
20101110102304,40,1,2,2010,1,2010-11-07,1,5999994.0,10.099504938362077,7.745966692414834,6,1,White,3.0
20101110102310,39,2,2,2010,1,2010-11-14,1,1196000.0,8.660254037844387,19.364916731037084,6,1,White,1.0
20101110102322,31,2,2,2010,3,2010-11-09,1,910000.0,8.06225774829855,8.12403840463596,29,1,White,3.0
20101110102326,50,2,1,2010,6,2010-11-12,1,858000.0,0.0,8.366600265340756,48,1,White,3.0
20101110102332,54,2,1,2010,5,2010-11-11,1,1749982.0,0.0,17.60681686165901,34,1,White,4.0
20101110102350,34,2,3,2010,6,2010-11-19,1,1820000.0,6.708203932499369,4.898979485566356,36,1,Black,3.0
20101110102361,38,1,2,2010,2,2010-11-29,1,1357200.0,0.0,12.24744871391589,17,1,White,1.0
20101110102364,42,1,1,2010,7,2010-11-27,1,,0.0,0.0,51,1,Asian,4.0
20101110102368,49,1,2,2010,7,2010-11-13,1,2600000.0,7.416198487095663,16.73320053068151,16,2,White,3.0
20101110102371,45,1,2,2010,1,2010-11-14,1,2600000.0,0.0,3.872983346207417,42,1,White,4.0
20101110102378,38,2,2,2010,4,2010-11-10,0,0.0,15.165750888103101,8.94427190999916,21,2,White,3.0
20101110102383,62,1,2,2010,7,2010-11-13,1,,10.246950765959598,14.212670403551895,51,1,White,5.0
20101110102430,42,2,3,2010,1,2010-11-14,0,0.0,15.0,9.746794344808963,29,1,White,3.0
20101110102442,37,2,1,2010,6,2010-11-05,1,3250000.0,7.3484692283495345,5.477225575051661,37,1,White,4.0
20101110102443,38,1,1,2010,6,2010-11-26,0,0.0,0.0,25.495097567963924,56,2,White,2.0
20101110102449,29,1,2,2010,7,2010-11-13,0,0.0,0.0,0.0,27,1,White,3.0
20101110102451,34,2,4,2010,1,2010-11-21,1,2433600.0,0.0,0.0,42,1,White,3.0
20101110102454,43,1,2,2010,7,2010-11-20,1,4999982.0,0.0,13.416407864998739,39,1,White,4.0
20101110102455,41,1,1,2010,7,2010-11-06,1,5999994.0,1.0,21.236760581595302,45,1,White,4.0
20101110102462,43,1,2,2010,6,2010-11-12,1,2499978.0,0.0,0.0,39,1,White,3.0
20101110102468,51,1,2,2010,5,2010-11-18,1,,0.0,6.708203932499369,42,1,White,5.0
20101110102472,32,2,2,2010,1,2010-11-07,1,,0.0,5.477225575051661,53,1,White,3.0
20101110102480,41,2,2,2010,7,2010-11-13,1,538200.0,14.177446878757825,16.431676725154983,19,1,White,4.0
20101110102482,44,2,2,2010,2,2010-11-15,1,4499976.0,13.416407864998739,0.0,48,1,Asian,1.0
20101110102488,34,1,2,2010,3,2010-11-02,0,0.0,0.0,0.0,40,2,Other,3.0
20101110102491,49,1,2,2010,4,2010-11-10,1,2749994.0,10.954451150103322,7.745966692414834,48,1,White,3.0
20101110102501,49,2,1,2010,2,2010-11-08,0,0.0,10.954451150103322,27.386127875258307,29,1,Black,2.0
20101111100122,26,2,2,2010,7,2010-11-27,1,982800.0,12.041594578792296,5.916079783099616,53,1,White,2.0
20101111100131,29,2,1,2010,5,2010-11-25,1,2749994.0,10.908712114635714,13.228756555322953,55,1,White,4.0
20101111100552,42,1,2,2010,1,2010-11-28,1,7499986.0,0.0,0.0,13,1,Asian,5.0
20101111100557,24,2,1,2010,1,2010-11-21,0,0.0,22.47220505424423,7.0710678118654755,36,1,White,2.0
20101111100575,31,1,6,2010,1,2010-11-28,1,1352000.0,0.0,7.745966692414834,48,1,White,3.0
20101111100578,56,1,2,2010,1,2010-11-21,1,3380000.0,4.0,10.954451150103322,17,1,White,3.0
20101111100665,31,1,2,2010,7,2010-11-27,1,2346500.0,14.491376746189438,14.491376746189438,17,1,White,4.0
20101111100667,51,1,1,2010,6,2010-11-26,1,4499976.0,0.0,12.84523257866513,39,1,White,3.0
20101111100802,48,1,1,2010,5,2010-11-25,1,5049980.0,0.0,0.0,13,1,White,3.0
20101111100823,34,1,3,2010,2,2010-11-22,1,3250000.0,3.1622776601683795,4.47213595499958,47,2,White,5.0
20101111100841,43,2,1,2010,1,2010-11-21,1,925470.0,2.23606797749979,9.486832980505138,36,1,White,3.0
20101111100876,46,1,1,2010,1,2010-11-28,1,1079988.0,0.0,0.0,47,1,White,3.0
20101111100881,47,2,1,2010,2,2010-11-29,1,624000.0,16.278820596099706,7.211102550927978,20,1,Multiracial,3.0
20101111100967,29,1,2,2010,1,2010-11-21,1,1272960.0,6.0,0.0,49,1,White,2.0
20101111101011,50,2,1,2010,2,2010-11-29,1,1664000.0,0.0,8.660254037844387,5,1,White,3.0
20101111101116,50,2,3,2010,7,2010-11-27,1,,0.0,0.0,6,1,White,5.0
20101111101122,26,2,1,2010,3,2010-11-30,1,,0.0,5.477225575051661,49,1,White,2.0
20101111101147,42,2,2,2010,7,2010-11-27,0,0.0,12.24744871391589,22.58317958127243,47,1,White,4.0
20101111101154,28,1,3,2010,7,2010-11-27,1,2626000.0,4.47213595499958,0.0,25,1,White,3.0
20101111101208,54,1,1,2010,7,2010-11-27,1,925600.0,0.0,10.723805294763608,55,1,White,1.0
20101111101260,41,2,2,2010,5,2010-11-25,1,,7.937253933193772,15.491933384829668,12,1,White,4.0
20101111101324,37,2,2,2010,1,2010-11-28,1,1899976.0,14.071247279470288,9.486832980505138,48,1,White,5.0
20101111101337,45,2,1,2010,3,2010-11-30,1,1899976.0,0.0,6.324555320336759,29,1,White,4.0
20101111101356,23,2,1,2010,1,2010-11-28,1,565500.0,8.246211251235321,5.0,13,2,White,3.0
20101111101534,47,2,2,2010,3,2010-11-30,1,1560000.0,3.872983346207417,12.84523257866513,13,1,Black,2.0
20101111101557,28,1,1,2010,2,2010-11-22,1,1801670.0,8.94427190999916,10.723805294763608,20,2,White,3.0
20101111101639,28,2,1,2010,2,2010-11-29,0,0.0,13.416407864998739,19.493588689617926,12,1,White,2.0
20101111101647,35,2,2,2010,3,2010-11-30,1,949988.0,11.61895003862225,5.0,53,1,White,2.0
20101111101698,52,2,1,2010,1,2010-11-21,0,0.0,5.0,5.477225575051661,17,1,White,5.0
20101111101714,35,2,2,2010,1,2010-11-21,1,5999994.0,13.601470508735444,7.54983443527075,6,1,White,5.0
20101111101790,43,1,3,2010,3,2010-11-30,1,3120000.0,0.0,0.0,25,1,White,3.0
20101111101872,38,1,2,2010,1,2010-11-28,1,1999998.0,0.0,8.774964387392123,47,1,White,3.0
20101111101885,36,2,2,2010,3,2010-11-30,1,49400.0,14.177446878757825,16.30950643030009,2,2,White,3.0
20101111101943,52,1,3,2010,2,2010-11-22,1,4199988.0,14.66287829861518,3.1622776601683795,17,1,White,3.0
20101111101980,34,1,2,2010,1,2010-11-28,1,1560000.0,3.872983346207417,5.477225575051661,13,1,White,3.0
20101111102000,31,2,3,2010,3,2010-11-30,0,0.0,20.85665361461421,22.9128784747792,6,1,Asian,1.0
20101111102058,32,2,3,2010,1,2010-11-21,0,0.0,15.811388300841896,16.881943016134134,6,1,Asian,3.0
20101111102099,28,2,2,2010,3,2010-11-30,0,0.0,5.477225575051661,11.180339887498949,4,1,White,2.0
20101111102119,52,1,1,2010,6,2010-11-26,0,0.0,0.0,0.0,54,1,White,1.0
20101111102126,36,2,2,2010,5,2010-11-25,1,1040000.0,10.0,13.416407864998739,26,1,Asian,1.0
20101111102131,42,2,2,2010,3,2010-11-30,1,3499990.0,7.745966692414834,9.486832980505138,6,1,White,5.0
20101111102149,41,2,1,2010,1,2010-11-28,0,0.0,0.0,12.84523257866513,53,1,White,4.0
20101111102208,54,2,1,2010,3,2010-11-30,0,0.0,5.385164807134504,9.327379053088816,12,1,White,3.0
20101111102273,48,1,2,2010,1,2010-11-28,1,5999994.0,0.0,0.0,39,1,White,5.0
20101111102311,45,2,1,2010,5,2010-11-25,0,0.0,0.0,7.745966692414834,48,2,White,2.0
20101111102342,30,1,1,2010,7,2010-11-27,1,1950000.0,0.0,0.0,51,1,White,2.0
20101111102402,28,2,2,2010,2,2010-11-29,1,811200.0,10.770329614269007,11.180339887498949,45,2,White,2.0
20101111102420,48,2,2,2010,2,2010-11-29,1,1560000.0,0.0,0.0,42,1,White,4.0
20101111102491,41,1,1,2010,2,2010-11-22,1,2600000.0,2.23606797749979,9.486832980505138,10,1,White,2.0
20101209100563,49,1,1,2010,7,2010-12-04,1,1999998.0,0.0,0.0,37,1,Black,3.0
20101210100546,29,2,1,2010,1,2010-12-12,1,2730000.0,7.745966692414834,10.954451150103322,13,1,White,4.0
20101210100575,38,2,1,2010,4,2010-12-01,1,2433600.0,4.242640687119285,12.24744871391589,47,1,White,3.0
20101210100659,46,2,2,2010,4,2010-12-15,1,2159976.0,9.848857801796104,3.1622776601683795,6,1,White,5.0
20101210100679,27,2,3,2010,7,2010-12-18,1,754000.0,16.431676725154983,0.0,4,2,White,3.0
20101210100726,37,1,2,2010,7,2010-12-18,1,1560000.0,10.0,10.723805294763608,19,1,White,5.0
20101210100731,42,2,2,2010,7,2010-12-04,1,5999994.0,13.19090595827292,13.490737563232042,6,1,White,5.0
20101210100741,47,1,2,2010,7,2010-12-04,1,1040000.0,0.0,7.745966692414834,20,2,White,2.0
20101210100768,38,1,2,2010,7,2010-12-25,1,5249998.0,7.745966692414834,7.745966692414834,53,1,Asian,4.0
20101210100807,39,2,1,2010,7,2010-12-04,0,0.0,15.491933384829668,12.84523257866513,36,1,White,3.0
20101210100818,30,2,2,2010,1,2010-12-26,1,897000.0,0.0,12.24744871391589,55,2,White,3.0
20101210100878,56,1,1,2010,1,2010-12-26,0,0.0,0.0,0.0,6,1,White,1.0
20101210100941,45,2,2,2010,1,2010-12-12,1,4550000.0,6.324555320336759,11.832159566199232,37,1,White,2.0
20101210100954,40,2,1,2010,7,2010-12-04,1,1170000.0,0.0,7.745966692414834,47,2,White,3.0
20101210100983,45,2,1,2010,1,2010-12-12,1,416000.0,0.0,10.0,12,1,White,2.0
20101210101032,40,2,1,2010,7,2010-12-04,0,0.0,1.0,13.2664991614216,29,1,White,2.0
20101210101069,45,1,2,2010,5,2010-12-16,1,1404000.0,0.0,5.477225575051661,48,2,White,1.0
20101210101084,37,1,2,2010,3,2010-12-07,1,650000.0,0.0,16.278820596099706,42,2,White,2.0
20101210101097,32,2,1,2010,4,2010-12-01,0,0.0,7.810249675906654,6.708203932499369,39,1,White,2.0
20101210101151,39,2,1,2010,3,2010-12-28,0,0.0,0.0,7.0710678118654755,13,1,White,2.0
20101210101173,41,1,2,2010,5,2010-12-02,1,7499986.0,7.745966692414834,0.0,17,1,Black,4.0
20101210101201,41,1,4,2010,3,2010-12-07,1,7499986.0,4.47213595499958,0.0,27,1,White,2.0
20101210101263,48,1,2,2010,1,2010-12-26,0,0.0,0.0,5.477225575051661,19,1,White,3.0
20101210101286,40,2,2,2010,7,2010-12-18,1,4999982.0,10.0,5.477225575051661,6,1,Asian,5.0
20101210101294,35,2,3,2010,7,2010-12-04,0,0.0,5.477225575051661,25.39685019840059,48,1,White,3.0
20101210101352,31,2,2,2010,1,2010-12-12,1,2248480.0,5.477225575051661,0.0,39,1,White,3.0
20101210101375,39,1,1,2010,4,2010-12-01,1,1674998.0,8.660254037844387,6.6332495807108,12,1,White,2.0
20101210101473,44,2,1,2010,6,2010-12-03,1,312000.0,3.1622776601683795,8.366600265340756,25,1,White,4.0
20101210101561,45,1,2,2010,1,2010-12-05,1,,2.23606797749979,8.366600265340756,4,1,White,3.0
20101210101563,38,1,1,2010,7,2010-12-04,1,1456000.0,0.0,8.94427190999916,42,2,White,2.0
20101210101597,45,2,2,2010,7,2010-12-11,1,,0.0,0.0,6,1,Asian,3.0
20101210101608,36,2,1,2010,6,2010-12-03,1,598000.0,7.416198487095663,6.708203932499369,34,1,Asian,4.0
20101210101615,29,1,2,2010,6,2010-12-17,1,2132000.0,4.69041575982343,8.366600265340756,6,1,White,3.0
20101210101628,47,2,2,2010,5,2010-12-09,0,0.0,10.677078252031311,8.06225774829855,31,2,White,3.0
20101210101633,33,2,4,2010,4,2010-12-01,1,2999984.0,12.165525060596439,7.745966692414834,27,1,White,4.0
20101210101657,43,2,2,2010,3,2010-12-14,1,3250000.0,5.477225575051661,10.0,51,1,White,5.0
20101210101686,39,1,2,2010,1,2010-12-05,1,2999984.0,0.0,15.491933384829668,37,1,White,3.0
20101210101777,45,1,1,2010,1,2010-12-05,1,1352000.0,0.0,0.0,22,1,White,1.0
20101210101879,28,2,1,2010,7,2010-12-04,1,698880.0,6.708203932499369,7.745966692414834,6,1,White,1.0
20101210101892,48,2,2,2010,4,2010-12-29,0,0.0,0.0,18.16590212458495,36,1,White,5.0
20101210101981,56,2,1,2010,5,2010-12-02,0,0.0,12.041594578792296,14.66287829861518,6,1,White,5.0
20101210101985,42,1,1,2010,7,2010-12-25,1,2749994.0,0.0,12.24744871391589,31,1,White,2.0
20101210101989,40,1,2,2010,7,2010-12-18,1,3241680.0,14.798648586948742,11.832159566199232,55,1,White,3.0
20101210102000,30,2,3,2010,4,2010-12-01,1,1560000.0,12.24744871391589,5.477225575051661,27,2,White,4.0
20101210102006,41,2,2,2010,7,2010-12-11,1,1560000.0,0.0,13.416407864998739,48,1,White,5.0
20101210102016,46,2,1,2010,2,2010-12-27,1,2860000.0,0.0,23.558437978779494,18,2,White,3.0
20101210102099,31,2,3,2010,7,2010-12-04,1,377000.0,9.643650760992955,7.0710678118654755,53,1,White,1.0
20101210102143,49,1,1,2010,2,2010-12-13,1,4160000.0,0.0,0.0,31,1,White,4.0
20101210102249,41,2,2,2010,1,2010-12-05,1,4999982.0,10.954451150103322,16.73320053068151,53,1,White,5.0
20101210102302,40,2,2,2010,1,2010-12-05,1,2925000.0,0.0,0.0,17,1,White,4.0
20101210102319,41,2,1,2010,4,2010-12-01,0,0.0,9.746794344808963,13.416407864998739,21,2,White,4.0
20101210102367,33,2,1,2010,6,2010-12-10,1,1497600.0,8.94427190999916,17.88854381999832,45,1,White,3.0
20101210102376,34,2,2,2010,1,2010-12-05,1,,9.486832980505138,11.40175425099138,17,1,White,3.0
20101210102385,30,2,3,2010,4,2010-12-22,0,0.0,21.447610589527216,14.66287829861518,25,1,Asian,3.0
20101211100030,53,2,1,2010,5,2010-12-02,1,1430000.0,8.06225774829855,9.219544457292887,34,1,White,2.0
20101211100051,23,2,1,2010,5,2010-12-02,1,,14.491376746189438,7.745966692414834,48,1,White,3.0
20101211100054,23,2,1,2010,7,2010-12-04,1,585000.0,8.94427190999916,21.330729007701542,55,2,White,2.0
20101211100069,48,2,3,2010,4,2010-12-01,0,0.0,21.354156504062622,14.071247279470288,12,1,White,1.0
20101211100087,35,1,2,2010,1,2010-12-19,1,2399982.0,15.491933384829668,5.477225575051661,32,1,White,2.0
20101211100165,31,1,2,2010,1,2010-12-05,0,0.0,7.745966692414834,9.486832980505138,36,1,Asian,2.0
20101211100505,44,2,3,2010,3,2010-12-14,1,2499978.0,5.477225575051661,2.23606797749979,22,1,White,3.0
20101211100517,23,2,3,2010,7,2010-12-25,0,0.0,6.082762530298219,20.615528128088304,48,1,White,2.0
20101211100528,28,1,4,2010,1,2010-12-19,1,1170000.0,0.0,0.0,6,1,White,1.0
20101211100532,37,2,2,2010,6,2010-12-17,1,2069990.0,11.40175425099138,5.916079783099616,26,1,White,3.0
20101211100547,31,2,4,2010,4,2010-12-29,0,0.0,18.16590212458495,11.661903789690601,32,1,White,4.0
20101211100566,31,2,3,2010,1,2010-12-05,0,0.0,0.0,18.973665961010276,48,1,White,2.0
20101211100567,57,1,2,2010,1,2010-12-05,1,3999996.0,1.4142135623730951,16.431676725154983,6,1,White,4.0
20101211100576,32,2,3,2010,7,2010-12-18,1,1231750.0,9.486832980505138,15.491933384829668,53,1,White,3.0
20101211100596,42,2,1,2010,7,2010-12-11,1,805792.0,0.0,17.029386365926403,29,2,White,2.0
20101211100622,49,1,1,2010,3,2010-12-14,1,1040000.0,10.954451150103322,18.57417562100671,36,1,White,2.0
20101211100627,29,2,2,2010,1,2010-12-12,0,0.0,7.745966692414834,8.366600265340756,6,1,White,1.0
20101211100633,47,1,2,2010,1,2010-12-05,1,1924000.0,7.745966692414834,4.47213595499958,39,1,White,3.0
20101211100637,33,1,2,2010,1,2010-12-12,1,1599988.0,0.0,9.486832980505138,28,1,White,3.0
20101211100653,44,1,2,2010,4,2010-12-15,1,,13.341664064126334,13.038404810405298,8,1,White,5.0
20101211100656,41,1,2,2010,7,2010-12-18,1,910000.0,0.0,0.0,26,1,White,3.0
20101211100671,29,2,2,2010,1,2010-12-05,1,1443000.0,3.872983346207417,2.449489742783178,39,1,White,2.0
20101211100672,49,2,1,2010,7,2010-12-11,1,3299998.0,7.745966692414834,22.80350850198276,27,1,White,4.0
20101211100691,47,1,2,2010,7,2010-12-25,0,0.0,0.0,9.486832980505138,24,1,White,4.0
20101211100710,48,1,2,2010,5,2010-12-09,1,2600000.0,15.491933384829668,5.916079783099616,12,1,White,3.0
20101211100723,40,1,4,2010,7,2010-12-18,1,4999982.0,5.477225575051661,15.165750888103101,6,1,White,3.0
20101211100727,41,2,2,2010,4,2010-12-29,1,1375400.0,0.0,20.73644135332772,39,1,White,2.0
20101211100730,51,2,2,2010,2,2010-12-06,1,1821586.0,7.3484692283495345,10.583005244258363,53,2,White,3.0
